ReservaID,FechaReserva,CanalID,CanalVenta,ClienteID,ClienteEmail,ClienteNombre,SeguroSiNo,EstadoReserva
3005442,2025-11-23,CH03,Agencia física,C0572,cliente0572@viajaya.es,Marta Navarro,Sí,Confirmada
3005443,2025-11-24,CH02,Teléfono,C0175,cliente0175@viajaya.es,Pablo Pérez,No,Confirmada
3005444,2025-11-24,CH03,Agencia física,C0221,cliente0221@viajaya.es,Carla Sánchez,No,Confirmada
3005445,2025-11-24,CH01,Web,C0130,cliente0130@viajaya.es,Mario Martín,No,Confirmada
3005446,2025-11-25,CH04,Partner,C0317,cliente0317@viajaya.es,Ana Martín,No,Confirmada
3005447,2025-11-25,CH04,Partner,C0047,cliente0047@viajaya.es,Sofía López,No,Confirmada
3005448,2025-11-25,CH02,Teléfono,C0346,cliente0346@viajaya.es,Jorge Navarro,No,Confirmada
3005449,2025-11-25,CH03,Agencia física,C0122,cliente0122@viajaya.es,Sofía Martín,No,Confirmada
3005450,2025-11-25,CH04,Partner,C0481,cliente0481@viajaya.es,Ana Pérez,No,Pendiente
3005451,2025-11-25,CH01,Web,C0515,cliente0515@viajaya.es,Ana García,No,Confirmada
3005452,2025-11-25,CH02,Teléfono,C0301,cliente0301@viajaya.es,Hugo Pérez,Sí,Confirmada
3005453,2025-11-26,CH04,Partner,C0568,cliente0568@viajaya.es,Nuria Sánchez,No,Confirmada
3005454,2025-11-27,CH03,Agencia física,C0286,cliente0286@viajaya.es,Nuria Sánchez,No,Confirmada
3005455,2025-11-27,CH04,Partner,C0095,cliente0095@viajaya.es,David Martín,No,Confirmada
3005456,2025-11-27,CH04,Partner,C0199,cliente0199@viajaya.es,Elena Pérez,No,Cancelada
3005457,2025-11-27,CH01,Web,C0512,cliente0512@viajaya.es,Mario Sánchez,No,Confirmada
3005458,2025-11-27,CH03,Agencia física,C0180,cliente0180@viajaya.es,Hugo Díaz,No,Confirmada
3005459,2025-11-27,CH01,Web,C0158,cliente0158@viajaya.es,Marta Ruiz,No,Confirmada
3005460,2025-11-27,CH04,Partner,C0414,cliente0414@viajaya.es,Carla Sánchez,No,Confirmada
3005461,2025-11-28,CH01,Web,C0393,cliente0393@viajaya.es,Bruno García,Sí,Confirmada
3005462,2025-11-28,CH04,Partner,C0213,cliente0213@viajaya.es,Jorge Ruiz,Sí,Confirmada
3005463,2025-11-28,CH04,Partner,C0478,cliente0478@viajaya.es,Elena Ruiz,No,Confirmada
3005464,2025-11-28,CH03,Agencia física,C0366,cliente0366@viajaya.es,Ana Romero,Sí,Confirmada
3005465,2025-11-28,CH02,Teléfono,C0051,cliente0051@viajaya.es,Hugo García,Sí,Confirmada
3005466,2025-11-29,CH04,Partner,C0349,cliente0349@viajaya.es,Marta Hernández,Sí,Confirmada
3005467,2025-11-29,CH04,Partner,C0643,cliente0643@viajaya.es,Hugo Pérez,No,Confirmada
3005468,2025-11-29,CH01,Web,C0230,cliente0230@viajaya.es,Elena López,No,Confirmada
3005469,2025-11-29,CH04,Partner,C0071,cliente0071@viajaya.es,Lucía Ruiz,Sí,Confirmada
3005470,2025-11-29,CH04,Partner,C0329,cliente0329@viajaya.es,Lucía Romero,No,Confirmada
3005471,2025-11-29,CH03,Agencia física,C0257,cliente0257@viajaya.es,Marta Pérez,No,Confirmada
3005472,2025-11-29,CH04,Partner,C0143,cliente0143@viajaya.es,Hugo López,Sí,Confirmada
3005473,2025-11-30,CH03,Agencia física,C0104,cliente0104@viajaya.es,Marta Navarro,No,Confirmada
3005474,2025-11-30,CH01,Web,C0551,cliente0551@viajaya.es,Lucía Pérez,No,Confirmada
3005475,2025-11-30,CH02,Teléfono,C0521,cliente0521@viajaya.es,Pablo Martín,Sí,Pendiente
3005476,2025-11-30,CH01,Web,C0299,cliente0299@viajaya.es,Ana Navarro,Sí,Pendiente
3005477,2025-11-30,CH02,Teléfono,C0117,cliente0117@viajaya.es,Laura Pérez,No,Confirmada
3005478,2025-11-30,CH03,Agencia física,C0139,cliente0139@viajaya.es,Nuria Romero,No,Confirmada
3005479,2025-11-30,CH03,Agencia física,C0204,cliente0204@viajaya.es,Nuria Navarro,Sí,Confirmada
3005480,2025-12-01,CH01,Web,C0045,cliente0045@viajaya.es,Bruno Pérez,No,Confirmada
3005481,2025-12-01,CH04,Partner,C0461,cliente0461@viajaya.es,Hugo Ruiz,Sí,Confirmada
3005482,2025-12-01,CH01,Web,C0581,cliente0581@viajaya.es,Pablo Ruiz,Sí,Pendiente
3005483,2025-12-01,CH04,Partner,C0117,cliente0117@viajaya.es,Laura Pérez,No,Confirmada
3005484,2025-12-01,CH04,Partner,C0597,cliente0597@viajaya.es,Mario Navarro,Sí,Confirmada
3005485,2025-12-01,CH03,Agencia física,C0211,cliente0211@viajaya.es,Mario Ruiz,No,Confirmada
3005486,2025-12-01,CH01,Web,C0008,cliente0008@viajaya.es,Jorge López,No,Confirmada
3005487,2025-12-02,CH02,Teléfono,C0283,cliente0283@viajaya.es,Elena Navarro,No,Confirmada
3005488,2025-12-02,CH03,Agencia física,C0635,cliente0635@viajaya.es,Marta Martín,No,Confirmada
3005489,2025-12-02,CH04,Partner,C0076,cliente0076@viajaya.es,Ana Pérez,No,Cancelada
3005490,2025-12-03,CH02,Teléfono,C0593,cliente0593@viajaya.es,Ana Díaz,No,Confirmada
3005491,2025-12-03,CH04,Partner,C0391,cliente0391@viajaya.es,Hugo Navarro,No,Confirmada
3005492,2025-12-03,CH04,Partner,C0221,cliente0221@viajaya.es,Carla Sánchez,Sí,Confirmada
3005493,2025-12-03,CH04,Partner,C0118,cliente0118@viajaya.es,Jorge García,No,Confirmada
3005494,2025-12-03,CH02,Teléfono,C0337,cliente0337@viajaya.es,Lucía Pérez,No,Pendiente
3005495,2025-12-03,CH04,Partner,C0490,cliente0490@viajaya.es,David Sánchez,No,Confirmada
3005496,2025-12-03,CH02,Teléfono,C0475,cliente0475@viajaya.es,Lucía Ruiz,No,Confirmada
3005497,2025-12-03,CH01,Web,C0478,cliente0478@viajaya.es,Elena Ruiz,Sí,Confirmada
3005498,2025-12-03,CH02,Teléfono,C0098,cliente0098@viajaya.es,Carla Sánchez,No,Pendiente
3005499,2025-12-04,CH02,Teléfono,C0586,cliente0586@viajaya.es,Carla Sánchez,Sí,Confirmada
3005500,2025-12-04,CH01,Web,C0468,cliente0468@viajaya.es,Pablo López,Sí,Confirmada
3005501,2025-12-04,CH03,Agencia física,C0107,cliente0107@viajaya.es,Laura Romero,No,Confirmada
3005502,2025-12-04,CH02,Teléfono,C0456,cliente0456@viajaya.es,Marta Sánchez,Sí,Confirmada
3005503,2025-12-04,CH02,Teléfono,C0478,cliente0478@viajaya.es,Elena Ruiz,Sí,Confirmada
3005504,2025-12-04,CH01,Web,C0488,cliente0488@viajaya.es,Nuria Romero,No,Confirmada
3005505,2025-12-05,CH01,Web,C0256,cliente0256@viajaya.es,Ana García,No,Confirmada
3005506,2025-12-05,CH01,Web,C0342,cliente0342@viajaya.es,Bruno Hernández,No,Confirmada
3005507,2025-12-05,CH01,Web,C0467,cliente0467@viajaya.es,Jorge Navarro,Sí,Pendiente
3005508,2025-12-05,CH01,Web,C0264,cliente0264@viajaya.es,Ana García,Sí,Confirmada
3005509,2025-12-06,CH02,Teléfono,C0156,cliente0156@viajaya.es,Elena Martín,Sí,Confirmada
3005510,2025-12-06,CH03,Agencia física,C0471,cliente0471@viajaya.es,David Sánchez,No,Confirmada
3005511,2025-12-06,CH02,Teléfono,C0338,cliente0338@viajaya.es,Mario Martín,No,Confirmada
3005512,2025-12-06,CH02,Teléfono,C0260,cliente0260@viajaya.es,Laura Romero,No,Confirmada
3005513,2025-12-06,CH01,Web,C0306,cliente0306@viajaya.es,Nuria Martín,Sí,Confirmada
3005514,2025-12-06,CH01,Web,C0225,cliente0225@viajaya.es,Mario García,No,Confirmada
3005515,2025-12-06,CH04,Partner,C0169,cliente0169@viajaya.es,Pablo García,No,Confirmada
3005516,2025-12-06,CH03,Agencia física,C0643,cliente0643@viajaya.es,Hugo Pérez,No,Cancelada
3005517,2025-12-06,CH01,Web,C0388,cliente0388@viajaya.es,Marta Hernández,Sí,Confirmada
3005518,2025-12-07,CH02,Teléfono,C0165,cliente0165@viajaya.es,Elena Ruiz,Sí,Confirmada
3005519,2025-12-07,CH03,Agencia física,C0628,cliente0628@viajaya.es,Elena García,No,Pendiente
3005520,2025-12-07,CH01,Web,C0095,cliente0095@viajaya.es,David Martín,No,Confirmada
3005521,2025-12-07,CH04,Partner,C0302,cliente0302@viajaya.es,Nuria Romero,No,Confirmada
3005522,2025-12-07,CH03,Agencia física,C0117,cliente0117@viajaya.es,Laura Pérez,No,Confirmada
3005523,2025-12-07,CH04,Partner,C0159,cliente0159@viajaya.es,Bruno Hernández,Sí,Confirmada
3005524,2025-12-07,CH02,Teléfono,C0248,cliente0248@viajaya.es,Sofía Díaz,Sí,Confirmada
3005525,2025-12-07,CH04,Partner,C0488,cliente0488@viajaya.es,Nuria Romero,No,Confirmada
3005526,2025-12-07,CH04,Partner,C0370,cliente0370@viajaya.es,Sofía Ruiz,No,Pendiente
3005527,2025-12-07,CH01,Web,C0301,cliente0301@viajaya.es,Hugo Pérez,No,Confirmada
3005528,2025-12-08,CH02,Teléfono,C0548,cliente0548@viajaya.es,Pablo Pérez,No,Confirmada
3005529,2025-12-08,CH03,Agencia física,C0229,cliente0229@viajaya.es,Hugo Hernández,No,Confirmada
3005530,2025-12-08,CH02,Teléfono,C0178,cliente0178@viajaya.es,Nuria García,Sí,Confirmada
3005531,2025-12-08,CH04,Partner,C0361,cliente0361@viajaya.es,Mario Martín,No,Confirmada
3005532,2025-12-09,CH02,Teléfono,C0382,cliente0382@viajaya.es,Jorge García,No,Confirmada
3005533,2025-12-09,CH02,Teléfono,C0072,cliente0072@viajaya.es,Bruno Pérez,Sí,Pendiente
3005534,2025-12-09,CH02,Teléfono,C0209,cliente0209@viajaya.es,Pablo Pérez,Sí,Confirmada
3005535,2025-12-10,CH04,Partner,C0280,cliente0280@viajaya.es,Bruno Hernández,No,Cancelada
3005536,2025-12-10,CH03,Agencia física,C0380,cliente0380@viajaya.es,David Pérez,No,Confirmada
3005537,2025-12-10,CH03,Agencia física,C0329,cliente0329@viajaya.es,Lucía Romero,No,Cancelada
3005538,2025-12-10,CH04,Partner,C0589,cliente0589@viajaya.es,Jorge Sánchez,No,Confirmada
3005539,2025-12-10,CH04,Partner,C0362,cliente0362@viajaya.es,Ana Navarro,Sí,Confirmada
3005540,2025-12-10,CH01,Web,C0300,cliente0300@viajaya.es,Elena García,No,Confirmada
3005541,2025-12-10,CH02,Teléfono,C0112,cliente0112@viajaya.es,Pablo Navarro,Sí,Confirmada
3005542,2025-12-10,CH02,Teléfono,C0007,cliente0007@viajaya.es,Hugo Navarro,No,Confirmada
3005543,2025-12-11,CH02,Teléfono,C0363,cliente0363@viajaya.es,Marta Navarro,Sí,Confirmada
3005544,2025-12-11,CH01,Web,C0466,cliente0466@viajaya.es,Mario Martín,No,Confirmada
3005545,2025-12-11,CH02,Teléfono,C0111,cliente0111@viajaya.es,Carla Ruiz,No,Confirmada
3005546,2025-12-11,CH02,Teléfono,C0109,cliente0109@viajaya.es,Bruno Sánchez,Sí,Confirmada
3005547,2025-12-11,CH04,Partner,C0544,cliente0544@viajaya.es,Hugo López,Sí,Confirmada
3005548,2025-12-12,CH04,Partner,C0480,cliente0480@viajaya.es,Pablo García,No,Confirmada
3005549,2025-12-12,CH01,Web,C0557,cliente0557@viajaya.es,Elena Ruiz,No,Confirmada
3005550,2025-12-12,CH02,Teléfono,C0551,cliente0551@viajaya.es,Lucía Pérez,No,Pendiente
3005551,2025-12-12,CH02,Teléfono,C0370,cliente0370@viajaya.es,Sofía Ruiz,No,Confirmada
3005552,2025-12-12,CH02,Teléfono,C0065,cliente0065@viajaya.es,Carla Sánchez,No,Confirmada
3005553,2025-12-13,CH01,Web,C0551,cliente0551@viajaya.es,Lucía Pérez,No,Confirmada
3005554,2025-12-13,CH04,Partner,C0021,cliente0021@viajaya.es,David Hernández,No,Confirmada
3005555,2025-12-13,CH01,Web,C0358,cliente0358@viajaya.es,Jorge Hernández,No,Confirmada
3005556,2025-12-13,CH01,Web,C0306,cliente0306@viajaya.es,Nuria Martín,Sí,Confirmada
3005557,2025-12-14,CH01,Web,C0088,cliente0088@viajaya.es,Ana Pérez,Sí,Confirmada
3005558,2025-12-15,CH02,Teléfono,C0471,cliente0471@viajaya.es,David Sánchez,No,Confirmada
3005559,2025-12-15,CH03,Agencia física,C0196,cliente0196@viajaya.es,Nuria Martín,No,Confirmada
3005560,2025-12-15,CH04,Partner,C0432,cliente0432@viajaya.es,Pablo Sánchez,No,Confirmada
3005561,2025-12-15,CH04,Partner,C0627,cliente0627@viajaya.es,David Navarro,No,Confirmada
3005562,2025-12-16,CH04,Partner,C0012,cliente0012@viajaya.es,Mario Pérez,No,Pendiente
3005563,2025-12-16,CH04,Partner,C0014,cliente0014@viajaya.es,Carla Romero,Sí,Confirmada
3005564,2025-12-16,CH01,Web,C0286,cliente0286@viajaya.es,Nuria Sánchez,No,Confirmada
3005565,2025-12-16,CH01,Web,C0105,cliente0105@viajaya.es,Lucía Navarro,No,Confirmada
3005566,2025-12-16,CH03,Agencia física,C0310,cliente0310@viajaya.es,Mario García,No,Pendiente
3005567,2025-12-16,CH01,Web,C0514,cliente0514@viajaya.es,Hugo Hernández,No,Confirmada
3005568,2025-12-16,CH02,Teléfono,C0069,cliente0069@viajaya.es,Mario Sánchez,No,Confirmada
3005569,2025-12-17,CH02,Teléfono,C0065,cliente0065@viajaya.es,Carla Sánchez,Sí,Confirmada
3005570,2025-12-17,CH04,Partner,C0558,cliente0558@viajaya.es,Elena Hernández,Sí,Confirmada
3005571,2025-12-17,CH03,Agencia física,C0562,cliente0562@viajaya.es,Marta Pérez,No,Confirmada
3005572,2025-12-17,CH03,Agencia física,C0124,cliente0124@viajaya.es,Sofía Martín,No,Confirmada
3005573,2025-12-17,CH01,Web,C0423,cliente0423@viajaya.es,Jorge Romero,No,Pendiente
3005574,2025-12-18,CH01,Web,C0059,cliente0059@viajaya.es,Laura López,No,Confirmada
3005575,2025-12-18,CH03,Agencia física,C0191,cliente0191@viajaya.es,Bruno Navarro,Sí,Confirmada
3005576,2025-12-18,CH03,Agencia física,C0230,cliente0230@viajaya.es,Elena López,No,Cancelada
3005577,2025-12-18,CH04,Partner,C0189,cliente0189@viajaya.es,Hugo López,No,Confirmada
3005578,2025-12-18,CH04,Partner,C0437,cliente0437@viajaya.es,Nuria Pérez,No,Confirmada
3005579,2025-12-19,CH02,Teléfono,C0192,cliente0192@viajaya.es,Carla García,No,Confirmada
3005580,2025-12-19,CH01,Web,C0645,cliente0645@viajaya.es,Sofía Hernández,No,Confirmada
3005581,2025-12-19,CH01,Web,C0323,cliente0323@viajaya.es,Laura Ruiz,No,Confirmada
3005582,2025-12-19,CH02,Teléfono,C0295,cliente0295@viajaya.es,Bruno Díaz,Sí,Confirmada
3005583,2025-12-19,CH01,Web,C0485,cliente0485@viajaya.es,Laura García,Sí,Confirmada
3005584,2025-12-20,CH04,Partner,C0217,cliente0217@viajaya.es,Elena García,No,Confirmada
3005585,2025-12-20,CH04,Partner,C0520,cliente0520@viajaya.es,Hugo Díaz,No,Pendiente
3005586,2025-12-20,CH02,Teléfono,C0642,cliente0642@viajaya.es,Jorge Ruiz,Sí,Confirmada
3005587,2025-12-20,CH04,Partner,C0036,cliente0036@viajaya.es,Lucía Romero,Sí,Confirmada
3005588,2025-12-20,CH04,Partner,C0125,cliente0125@viajaya.es,Mario Ruiz,No,Confirmada
3005589,2025-12-20,CH01,Web,C0064,cliente0064@viajaya.es,Ana Hernández,No,Pendiente
3005590,2025-12-20,CH01,Web,C0030,cliente0030@viajaya.es,Marta García,No,Confirmada
3005591,2025-12-21,CH01,Web,C0435,cliente0435@viajaya.es,David Díaz,Sí,Confirmada
3005592,2025-12-21,CH04,Partner,C0333,cliente0333@viajaya.es,Lucía Pérez,No,Confirmada
3005593,2025-12-21,CH01,Web,C0131,cliente0131@viajaya.es,Mario Sánchez,Sí,Confirmada
3005594,2025-12-21,CH03,Agencia física,C0313,cliente0313@viajaya.es,Elena García,No,Confirmada
3005595,2025-12-21,CH01,Web,C0255,cliente0255@viajaya.es,Elena Sánchez,No,Confirmada
3005596,2025-12-21,CH04,Partner,C0254,cliente0254@viajaya.es,Mario Navarro,No,Confirmada
3005597,2025-12-21,CH04,Partner,C0188,cliente0188@viajaya.es,Ana Sánchez,No,Confirmada
3005598,2025-12-21,CH04,Partner,C0544,cliente0544@viajaya.es,Hugo López,No,Confirmada
3005599,2025-12-22,CH04,Partner,C0252,cliente0252@viajaya.es,Sofía Martín,No,Confirmada
3005600,2025-12-22,CH02,Teléfono,C0579,cliente0579@viajaya.es,Laura Díaz,No,Confirmada
3005601,2025-12-23,CH01,Web,C0598,cliente0598@viajaya.es,Ana Sánchez,No,Confirmada
3005602,2025-12-23,CH03,Agencia física,C0311,cliente0311@viajaya.es,Sofía López,Sí,Confirmada
3005603,2025-12-23,CH01,Web,C0246,cliente0246@viajaya.es,David Hernández,No,Confirmada
3005604,2025-12-24,CH03,Agencia física,C0345,cliente0345@viajaya.es,Nuria Romero,No,Confirmada
3005605,2025-12-24,CH03,Agencia física,C0027,cliente0027@viajaya.es,Hugo Martín,No,Confirmada
3005606,2025-12-24,CH03,Agencia física,C0072,cliente0072@viajaya.es,Bruno Pérez,No,Confirmada
3005607,2025-12-24,CH04,Partner,C0141,cliente0141@viajaya.es,Pablo Romero,No,Confirmada
3005608,2025-12-24,CH04,Partner,C0623,cliente0623@viajaya.es,Mario López,No,Confirmada
3005609,2025-12-24,CH02,Teléfono,C0240,cliente0240@viajaya.es,Jorge Pérez,No,Confirmada
3005610,2025-12-24,CH03,Agencia física,C0312,cliente0312@viajaya.es,David Martín,No,Confirmada
3005611,2025-12-24,CH03,Agencia física,C0243,cliente0243@viajaya.es,Hugo Díaz,No,Confirmada
3005612,2025-12-25,CH01,Web,C0262,cliente0262@viajaya.es,Bruno Sánchez,No,Confirmada
3005613,2025-12-26,CH04,Partner,C0492,cliente0492@viajaya.es,Bruno Ruiz,No,Confirmada
3005614,2025-12-26,CH03,Agencia física,C0575,cliente0575@viajaya.es,David López,No,Confirmada
3005615,2025-12-26,CH04,Partner,C0505,cliente0505@viajaya.es,Bruno Pérez,No,Confirmada
3005616,2025-12-26,CH03,Agencia física,C0187,cliente0187@viajaya.es,Hugo Hernández,No,Confirmada
3005617,2025-12-26,CH03,Agencia física,C0466,cliente0466@viajaya.es,Mario Martín,No,Pendiente
3005618,2025-12-26,CH02,Teléfono,C0351,cliente0351@viajaya.es,Pablo Pérez,No,Confirmada
3005619,2025-12-26,CH04,Partner,C0453,cliente0453@viajaya.es,Laura Martín,Sí,Confirmada
3005620,2025-12-26,CH03,Agencia física,C0514,cliente0514@viajaya.es,Hugo Hernández,Sí,Confirmada
3005621,2025-12-27,CH02,Teléfono,C0331,cliente0331@viajaya.es,Sofía García,No,Confirmada
3005622,2025-12-27,CH01,Web,C0527,cliente0527@viajaya.es,Hugo Ruiz,Sí,Confirmada
3005623,2025-12-27,CH04,Partner,C0570,cliente0570@viajaya.es,Nuria Romero,No,Confirmada
3005624,2025-12-27,CH04,Partner,C0437,cliente0437@viajaya.es,Nuria Pérez,Sí,Confirmada
3005625,2025-12-27,CH02,Teléfono,C0100,cliente0100@viajaya.es,Hugo Romero,No,Confirmada
3005626,2025-12-27,CH02,Teléfono,C0193,cliente0193@viajaya.es,Sofía Hernández,No,Confirmada
3005627,2025-12-27,CH04,Partner,C0096,cliente0096@viajaya.es,Bruno Díaz,No,Cancelada
3005628,2025-12-28,CH02,Teléfono,C0646,cliente0646@viajaya.es,Hugo Romero,Sí,Confirmada
3005629,2025-12-28,CH04,Partner,C0242,cliente0242@viajaya.es,Mario Díaz,No,Confirmada
3005630,2025-12-28,CH01,Web,C0267,cliente0267@viajaya.es,David Pérez,No,Cancelada
3005631,2025-12-28,CH01,Web,C0041,cliente0041@viajaya.es,Carla Romero,No,Confirmada
3005632,2025-12-28,CH02,Teléfono,C0249,cliente0249@viajaya.es,Sofía Sánchez,No,Confirmada
3005633,2025-12-28,CH03,Agencia física,C0566,cliente0566@viajaya.es,Mario Ruiz,No,Confirmada
3005634,2025-12-28,CH02,Teléfono,C0633,cliente0633@viajaya.es,David Navarro,Sí,Confirmada
3005635,2025-12-29,CH04,Partner,C0366,cliente0366@viajaya.es,Ana Romero,No,Confirmada
3005636,2025-12-29,CH02,Teléfono,C0564,cliente0564@viajaya.es,Mario García,No,Confirmada
3005637,2025-12-29,CH03,Agencia física,C0131,cliente0131@viajaya.es,Mario Sánchez,Sí,Confirmada
3005638,2025-12-29,CH03,Agencia física,C0025,cliente0025@viajaya.es,Elena Pérez,Sí,Confirmada
3005639,2025-12-29,CH04,Partner,C0071,cliente0071@viajaya.es,Lucía Ruiz,No,Confirmada
3005640,2025-12-29,CH03,Agencia física,C0131,cliente0131@viajaya.es,Mario Sánchez,No,Confirmada
3005641,2025-12-29,CH04,Partner,C0355,cliente0355@viajaya.es,Carla Ruiz,Sí,Confirmada
3005642,2025-12-29,CH02,Teléfono,C0388,cliente0388@viajaya.es,Marta Hernández,No,Confirmada
3005643,2025-12-29,CH03,Agencia física,C0114,cliente0114@viajaya.es,Ana López,No,Confirmada
3005644,2025-12-29,CH04,Partner,C0195,cliente0195@viajaya.es,Bruno Pérez,No,Confirmada
3005645,2025-12-30,CH02,Teléfono,C0165,cliente0165@viajaya.es,Elena Ruiz,Sí,Confirmada
3005646,2025-12-30,CH01,Web,C0534,cliente0534@viajaya.es,Pablo López,No,Confirmada
3005647,2025-12-30,CH04,Partner,C0176,cliente0176@viajaya.es,Sofía Romero,Sí,Confirmada
3005648,2025-12-30,CH04,Partner,C0416,cliente0416@viajaya.es,Sofía Pérez,No,Confirmada
3005649,2025-12-30,CH02,Teléfono,C0442,cliente0442@viajaya.es,Nuria Martín,Sí,Cancelada
3005650,2025-12-30,CH03,Agencia física,C0555,cliente0555@viajaya.es,Nuria Ruiz,Sí,Confirmada
3005651,2025-12-30,CH02,Teléfono,C0026,cliente0026@viajaya.es,David Díaz,No,Confirmada
3005652,2025-12-30,CH04,Partner,C0493,cliente0493@viajaya.es,Hugo Navarro,Sí,Pendiente
3005653,2025-12-31,CH01,Web,C0184,cliente0184@viajaya.es,Marta Navarro,Sí,Pendiente
3005654,2025-12-31,CH01,Web,C0628,cliente0628@viajaya.es,Elena García,No,Confirmada
3005655,2025-12-31,CH03,Agencia física,C0289,cliente0289@viajaya.es,Laura Hernández,No,Confirmada
3005656,2025-12-31,CH04,Partner,C0060,cliente0060@viajaya.es,Jorge Hernández,No,Confirmada
3005657,2025-12-31,CH04,Partner,C0177,cliente0177@viajaya.es,Lucía Romero,No,Pendiente
3005658,2025-12-31,CH04,Partner,C0291,cliente0291@viajaya.es,Bruno López,No,Confirmada
3005659,2025-12-31,CH02,Teléfono,C0500,cliente0500@viajaya.es,Elena López,No,Confirmada
3005660,2025-12-31,CH04,Partner,C0238,cliente0238@viajaya.es,Lucía Díaz,No,Confirmada
3005661,2025-12-31,CH04,Partner,C0173,cliente0173@viajaya.es,Ana López,No,Confirmada
3005662,2025-12-31,CH02,Teléfono,C0158,cliente0158@viajaya.es,Marta Ruiz,No,Confirmada
3005663,2026-01-01,CH04,Partner,C0588,cliente0588@viajaya.es,Lucía Hernández,Sí,Confirmada
3005664,2026-01-01,CH01,Web,C0498,cliente0498@viajaya.es,Marta Romero,Sí,Confirmada
3005665,2026-01-01,CH01,Web,C0583,cliente0583@viajaya.es,Elena Hernández,Sí,Pendiente
3005666,2026-01-01,CH01,Web,C0224,cliente0224@viajaya.es,Laura Romero,No,Pendiente
3005667,2026-01-01,CH01,Web,C0473,cliente0473@viajaya.es,Elena Hernández,No,Cancelada
3005668,2026-01-02,CH01,Web,C0547,cliente0547@viajaya.es,Nuria Martín,No,Confirmada
3005669,2026-01-02,CH02,Teléfono,C0292,cliente0292@viajaya.es,Elena Ruiz,Sí,Confirmada
3005670,2026-01-02,CH03,Agencia física,C0535,cliente0535@viajaya.es,Pablo Díaz,No,Confirmada
3005671,2026-01-02,CH04,Partner,C0457,cliente0457@viajaya.es,Nuria Pérez,No,Confirmada
3005672,2026-01-02,CH02,Teléfono,C0231,cliente0231@viajaya.es,Carla López,Sí,Confirmada
3005673,2026-01-02,CH03,Agencia física,C0568,cliente0568@viajaya.es,Nuria Sánchez,No,Pendiente
3005674,2026-01-02,CH02,Teléfono,C0325,cliente0325@viajaya.es,Mario Navarro,No,Confirmada
3005675,2026-01-02,CH01,Web,C0052,cliente0052@viajaya.es,Lucía Romero,No,Confirmada
3005676,2026-01-03,CH04,Partner,C0577,cliente0577@viajaya.es,Ana Navarro,Sí,Confirmada
3005677,2026-01-03,CH01,Web,C0054,cliente0054@viajaya.es,Ana Sánchez,Sí,Pendiente
3005678,2026-01-03,CH04,Partner,C0048,cliente0048@viajaya.es,Hugo Ruiz,No,Cancelada
3005679,2026-01-03,CH04,Partner,C0033,cliente0033@viajaya.es,Carla López,No,Confirmada
3005680,2026-01-03,CH02,Teléfono,C0481,cliente0481@viajaya.es,Ana Pérez,No,Pendiente
