PedidoID,FechaPedido,Canal,Tienda,ClienteEmail,ClienteNombre,CiudadEnvio,MetodoPago,EstadoPedido
1007439,2025-11-23,Fisico,Triana,cliente0015@nordco.es,Mario López,Sevilla,Apple Pay,Entregado
1007440,2025-11-23,Online,-,cliente0093@nordco.es,Ana Díaz,Barcelona,Tarjeta,Entregado
1007441,2025-11-24,Fisico,Diagonal,cliente0023@nordco.es,David García,Barcelona,PayPal,Entregado
1007442,2025-11-24,Online,-,cliente0081@nordco.es,Marta Díaz,Madrid,Tarjeta,Entregado
1007443,2025-11-24,Online,-,cliente0448@nordco.es,Lucía Díaz,Sevilla,Google Pay,Entregado
1007444,2025-11-24,Online,-,cliente0284@nordco.es,Nuria Martín,Alicante,Tarjeta,Devuelto
1007445,2025-11-24,Fisico,Triana,cliente0391@nordco.es,Nuria Navarro,Sevilla,Google Pay,Entregado
1007446,2025-11-24,Online,-,cliente0270@nordco.es,Nuria Hernández,Alicante,Tarjeta,Entregado
1007447,2025-11-24,Online,-,cliente0170@nordco.es,Pablo Pérez,Málaga,Tarjeta,Devuelto
1007448,2025-11-24,Fisico,Sol,cliente0288@nordco.es,Jorge García,Madrid,Tarjeta,Entregado
1007449,2025-11-24,Online,-,cliente0279@nordco.es,Sofía Hernández,Valencia,PayPal,Entregado
1007450,2025-11-24,Fisico,Gran Via,cliente0393@nordco.es,Jorge Hernández,Madrid,Tarjeta,Entregado
1007451,2025-11-25,Fisico,Gran Via,cliente0219@nordco.es,Lucía Ruiz,Madrid,Tarjeta,Entregado
1007452,2025-11-25,Online,-,cliente0416@nordco.es,Claudia Ruiz,Madrid,Tarjeta,Entregado
1007453,2025-11-25,Online,-,cliente0075@nordco.es,Mario García,Madrid,Tarjeta,Entregado
1007454,2025-11-25,Fisico,Triana,cliente0224@nordco.es,Sofía Romero,Sevilla,Tarjeta,Entregado
1007455,2025-11-25,Fisico,Sol,cliente0244@nordco.es,Lucía Sánchez,Madrid,PayPal,Entregado
1007456,2025-11-25,Online,-,cliente0419@nordco.es,David Pérez,Málaga,Tarjeta,Entregado
1007457,2025-11-25,Online,-,cliente0269@nordco.es,Sara García,Sevilla,Bizum,Devuelto
1007458,2025-11-25,Online,-,cliente0193@nordco.es,Mario Romero,Sevilla,Apple Pay,Entregado
1007459,2025-11-25,Online,-,cliente0257@nordco.es,Jorge Díaz,Alicante,Tarjeta,Entregado
1007460,2025-11-25,Online,-,cliente0067@nordco.es,Sara Martín,Barcelona,Tarjeta,Entregado
1007461,2025-11-25,Fisico,Colón,cliente0188@nordco.es,Ana López,Valencia,PayPal,Entregado
1007462,2025-11-25,Fisico,Diagonal,cliente0101@nordco.es,Mario Hernández,Barcelona,PayPal,Entregado
1007463,2025-11-25,Online,-,cliente0227@nordco.es,Sofía Martín,Málaga,Tarjeta,Cancelado
1007464,2025-11-25,Online,-,cliente0167@nordco.es,Marta López,Madrid,Tarjeta,Entregado
1007465,2025-11-25,Online,-,cliente0367@nordco.es,Jorge Pérez,Zaragoza,Tarjeta,Entregado
1007466,2025-11-26,Fisico,Colón,cliente0303@nordco.es,Lucía Díaz,Valencia,Apple Pay,Entregado
1007467,2025-11-26,Online,-,cliente0413@nordco.es,Sara García,Alicante,ContraReembolso,Entregado
1007468,2025-11-26,Online,-,cliente0335@nordco.es,Bruno García,Zaragoza,Tarjeta,Entregado
1007469,2025-11-26,Online,-,cliente0367@nordco.es,Jorge Pérez,Barcelona,Tarjeta,Entregado
1007470,2025-11-27,Fisico,Sol,cliente0348@nordco.es,Hugo Sánchez,Madrid,PayPal,Entregado
1007471,2025-11-27,Fisico,Gran Via,cliente0178@nordco.es,Sofía Romero,Madrid,Tarjeta,Entregado
1007472,2025-11-27,Fisico,Diagonal,cliente0030@nordco.es,Bruno Pérez,Barcelona,Tarjeta,Entregado
1007473,2025-11-27,Fisico,Sol,cliente0355@nordco.es,Hugo López,Madrid,Tarjeta,Entregado
1007474,2025-11-27,Online,-,cliente0030@nordco.es,Bruno Pérez,Málaga,ContraReembolso,Entregado
1007475,2025-11-28,Online,-,cliente0424@nordco.es,Elena Ruiz,Málaga,ContraReembolso,Entregado
1007476,2025-11-28,Fisico,Sol,cliente0036@nordco.es,Nuria Pérez,Madrid,Bizum,Entregado
1007477,2025-11-28,Online,-,cliente0224@nordco.es,Sofía Romero,Valencia,Google Pay,Entregado
1007478,2025-11-28,Fisico,Diagonal,cliente0151@nordco.es,Sofía Hernández,Barcelona,Tarjeta,Cancelado
1007479,2025-11-28,Online,-,cliente0111@nordco.es,Marta Pérez,Sevilla,Tarjeta,Entregado
1007480,2025-11-28,Online,-,cliente0111@nordco.es,Marta Pérez,Sevilla,Tarjeta,Entregado
1007481,2025-11-28,Fisico,Sol,cliente0272@nordco.es,Marta Martín,Madrid,Google Pay,Entregado
1007482,2025-11-29,Online,-,cliente0119@nordco.es,Claudia Martín,Barcelona,ContraReembolso,Entregado
1007483,2025-11-29,Fisico,Triana,cliente0267@nordco.es,Nuria Navarro,Sevilla,Tarjeta,Cancelado
1007484,2025-11-29,Fisico,Colón,cliente0172@nordco.es,Sara Navarro,Valencia,Bizum,Entregado
1007485,2025-11-29,Online,-,cliente0248@nordco.es,Bruno López,Alicante,Tarjeta,Devuelto
1007486,2025-11-29,Fisico,Gran Via,cliente0220@nordco.es,Hugo Romero,Madrid,Tarjeta,Entregado
1007487,2025-11-29,Online,-,cliente0140@nordco.es,Lucía Díaz,Bilbao,Google Pay,Devuelto
1007488,2025-11-29,Online,-,cliente0331@nordco.es,Jorge Romero,Madrid,Tarjeta,Entregado
1007489,2025-11-29,Online,-,cliente0265@nordco.es,Sofía Navarro,Barcelona,PayPal,Entregado
1007490,2025-11-29,Fisico,Diagonal,cliente0402@nordco.es,Jorge Sánchez,Barcelona,Tarjeta,Entregado
1007491,2025-11-29,Online,-,cliente0204@nordco.es,Hugo López,Sevilla,Tarjeta,Devuelto
1007492,2025-11-29,Online,-,cliente0022@nordco.es,Elena Navarro,Bilbao,PayPal,Entregado
1007493,2025-11-29,Online,-,cliente0188@nordco.es,Ana López,Málaga,PayPal,Entregado
1007494,2025-11-29,Online,-,cliente0376@nordco.es,Nuria Ruiz,Madrid,PayPal,Entregado
1007495,2025-11-30,Online,-,cliente0252@nordco.es,Nuria Ruiz,Bilbao,Google Pay,Entregado
1007496,2025-11-30,Online,-,cliente0273@nordco.es,Claudia García,Sevilla,Tarjeta,Devuelto
1007497,2025-11-30,Online,-,cliente0073@nordco.es,Sara Pérez,Sevilla,Tarjeta,Entregado
1007498,2025-11-30,Fisico,Triana,cliente0238@nordco.es,Sofía Ruiz,Sevilla,Google Pay,Entregado
1007499,2025-11-30,Fisico,Gran Via,cliente0373@nordco.es,Sara Hernández,Madrid,Tarjeta,Entregado
1007500,2025-11-30,Fisico,Diagonal,cliente0163@nordco.es,Hugo García,Barcelona,Apple Pay,Entregado
1007501,2025-11-30,Fisico,Sol,cliente0388@nordco.es,Jorge Hernández,Madrid,Tarjeta,Entregado
1007502,2025-11-30,Fisico,Gran Via,cliente0423@nordco.es,Bruno Martín,Madrid,Tarjeta,Entregado
1007503,2025-11-30,Online,-,cliente0318@nordco.es,Hugo Ruiz,Valencia,Google Pay,Entregado
1007504,2025-11-30,Online,-,cliente0369@nordco.es,Sofía García,Madrid,PayPal,Entregado
1007505,2025-12-01,Online,-,cliente0030@nordco.es,Bruno Pérez,Sevilla,Apple Pay,Entregado
1007506,2025-12-01,Online,-,cliente0276@nordco.es,Elena Romero,Valencia,PayPal,Entregado
1007507,2025-12-01,Fisico,Colón,cliente0218@nordco.es,Nuria Pérez,Valencia,Tarjeta,Entregado
1007508,2025-12-01,Fisico,Colón,cliente0091@nordco.es,Sara Martín,Valencia,Tarjeta,Entregado
1007509,2025-12-01,Fisico,Diagonal,cliente0441@nordco.es,Ana Sánchez,Barcelona,ContraReembolso,Entregado
1007510,2025-12-01,Fisico,Gran Via,cliente0331@nordco.es,Jorge Romero,Madrid,Bizum,Entregado
1007511,2025-12-01,Fisico,Diagonal,cliente0156@nordco.es,Ana Ruiz,Barcelona,Tarjeta,Devuelto
1007512,2025-12-01,Fisico,Sol,cliente0375@nordco.es,Lucía Navarro,Madrid,Apple Pay,Entregado
1007513,2025-12-01,Online,-,cliente0264@nordco.es,Lucía García,Barcelona,Tarjeta,Devuelto
1007514,2025-12-01,Fisico,Diagonal,cliente0049@nordco.es,Hugo Pérez,Barcelona,PayPal,Entregado
1007515,2025-12-01,Online,-,cliente0121@nordco.es,Sofía Pérez,Alicante,Tarjeta,Entregado
1007516,2025-12-01,Fisico,Sol,cliente0068@nordco.es,Marta García,Madrid,Tarjeta,Entregado
1007517,2025-12-02,Fisico,Triana,cliente0007@nordco.es,Sofía Hernández,Sevilla,PayPal,Entregado
1007518,2025-12-02,Online,-,cliente0029@nordco.es,Nuria Ruiz,Madrid,Tarjeta,Entregado
1007519,2025-12-02,Online,-,cliente0105@nordco.es,Sara Sánchez,Sevilla,Apple Pay,Entregado
1007520,2025-12-02,Fisico,Gran Via,cliente0196@nordco.es,Lucía López,Madrid,ContraReembolso,Entregado
1007521,2025-12-02,Online,-,cliente0014@nordco.es,Sofía Hernández,Alicante,Tarjeta,Entregado
1007522,2025-12-02,Fisico,Diagonal,cliente0091@nordco.es,Sara Martín,Barcelona,Tarjeta,Entregado
1007523,2025-12-02,Online,-,cliente0216@nordco.es,Sara Pérez,Bilbao,Tarjeta,Entregado
1007524,2025-12-02,Online,-,cliente0056@nordco.es,Jorge García,Alicante,Tarjeta,Entregado
1007525,2025-12-02,Fisico,Colón,cliente0149@nordco.es,Sofía Martín,Valencia,Tarjeta,Entregado
1007526,2025-12-02,Online,-,cliente0189@nordco.es,Hugo Martín,Sevilla,Tarjeta,Entregado
1007527,2025-12-03,Fisico,Gran Via,cliente0293@nordco.es,David Hernández,Madrid,Tarjeta,Entregado
1007528,2025-12-03,Online,-,cliente0185@nordco.es,Nuria Navarro,Málaga,Tarjeta,Entregado
1007529,2025-12-03,Fisico,Gran Via,cliente0424@nordco.es,Elena Ruiz,Madrid,PayPal,Cancelado
1007530,2025-12-04,Fisico,Colón,cliente0300@nordco.es,Sara López,Valencia,Tarjeta,Entregado
1007531,2025-12-04,Online,-,cliente0174@nordco.es,Ana Díaz,Alicante,PayPal,Devuelto
1007532,2025-12-04,Online,-,cliente0306@nordco.es,Jorge López,Málaga,Tarjeta,Entregado
1007533,2025-12-04,Online,-,cliente0367@nordco.es,Jorge Pérez,Málaga,Tarjeta,Entregado
1007534,2025-12-04,Online,-,cliente0289@nordco.es,Bruno Ruiz,Valencia,Bizum,Entregado
1007535,2025-12-04,Online,-,cliente0074@nordco.es,Ana Hernández,Alicante,Tarjeta,Entregado
1007536,2025-12-04,Fisico,Diagonal,cliente0287@nordco.es,David López,Barcelona,Tarjeta,Entregado
1007537,2025-12-04,Fisico,Triana,cliente0086@nordco.es,Marta Ruiz,Sevilla,Bizum,Entregado
1007538,2025-12-05,Fisico,Gran Via,cliente0001@nordco.es,Sofía Ruiz,Madrid,Bizum,Devuelto
1007539,2025-12-05,Online,-,cliente0076@nordco.es,Claudia Hernández,Alicante,Google Pay,Entregado
1007540,2025-12-05,Fisico,Diagonal,cliente0012@nordco.es,Hugo Martín,Barcelona,PayPal,Entregado
1007541,2025-12-05,Online,-,cliente0075@nordco.es,Mario García,Málaga,Tarjeta,Entregado
1007542,2025-12-05,Fisico,Diagonal,cliente0167@nordco.es,Marta López,Barcelona,Apple Pay,Entregado
1007543,2025-12-05,Fisico,Gran Via,cliente0123@nordco.es,Elena López,Madrid,Tarjeta,Entregado
1007544,2025-12-05,Online,-,cliente0281@nordco.es,David Sánchez,Madrid,Bizum,Entregado
1007545,2025-12-05,Fisico,Gran Via,cliente0074@nordco.es,Ana Hernández,Madrid,Apple Pay,Entregado
1007546,2025-12-06,Online,-,cliente0262@nordco.es,Sofía Díaz,Bilbao,Tarjeta,Entregado
1007547,2025-12-06,Fisico,Triana,cliente0115@nordco.es,David López,Sevilla,Apple Pay,Entregado
1007548,2025-12-06,Online,-,cliente0048@nordco.es,Claudia Díaz,Málaga,Bizum,Entregado
1007549,2025-12-06,Online,-,cliente0226@nordco.es,Hugo Sánchez,Bilbao,Apple Pay,Entregado
1007550,2025-12-06,Online,-,cliente0320@nordco.es,David Navarro,Sevilla,Tarjeta,Entregado
1007551,2025-12-06,Online,-,cliente0031@nordco.es,Pablo Sánchez,Sevilla,Apple Pay,Entregado
1007552,2025-12-06,Fisico,Colón,cliente0094@nordco.es,Lucía Díaz,Valencia,Tarjeta,Entregado
1007553,2025-12-06,Fisico,Gran Via,cliente0171@nordco.es,Lucía López,Madrid,Tarjeta,Entregado
1007554,2025-12-06,Online,-,cliente0260@nordco.es,Sara López,Alicante,Google Pay,Entregado
1007555,2025-12-06,Online,-,cliente0113@nordco.es,Sofía Romero,Barcelona,Apple Pay,Entregado
1007556,2025-12-06,Fisico,Colón,cliente0440@nordco.es,Pablo Hernández,Valencia,Bizum,Entregado
1007557,2025-12-06,Fisico,Triana,cliente0450@nordco.es,Claudia Pérez,Sevilla,PayPal,Entregado
1007558,2025-12-06,Online,-,cliente0338@nordco.es,Pablo Romero,Valencia,Bizum,Entregado
1007559,2025-12-06,Online,-,cliente0438@nordco.es,Lucía Sánchez,Bilbao,Tarjeta,Entregado
1007560,2025-12-07,Fisico,Sol,cliente0132@nordco.es,Hugo Martín,Madrid,Tarjeta,Entregado
1007561,2025-12-07,Online,-,cliente0029@nordco.es,Nuria Ruiz,Alicante,Tarjeta,Entregado
1007562,2025-12-07,Fisico,Triana,cliente0322@nordco.es,Marta Pérez,Sevilla,Apple Pay,Entregado
1007563,2025-12-07,Online,-,cliente0289@nordco.es,Bruno Ruiz,Barcelona,Tarjeta,Entregado
1007564,2025-12-07,Fisico,Gran Via,cliente0042@nordco.es,Nuria Díaz,Madrid,Tarjeta,Entregado
1007565,2025-12-07,Fisico,Colón,cliente0023@nordco.es,David García,Valencia,Bizum,Entregado
1007566,2025-12-07,Online,-,cliente0112@nordco.es,Elena López,Málaga,Tarjeta,Entregado
1007567,2025-12-07,Online,-,cliente0331@nordco.es,Jorge Romero,Sevilla,Tarjeta,Entregado
1007568,2025-12-08,Online,-,cliente0145@nordco.es,Sara Ruiz,Zaragoza,Tarjeta,Entregado
1007569,2025-12-08,Fisico,Sol,cliente0051@nordco.es,Pablo Pérez,Madrid,Tarjeta,Entregado
1007570,2025-12-08,Fisico,Gran Via,cliente0173@nordco.es,Sofía Sánchez,Madrid,PayPal,Entregado
1007571,2025-12-09,Fisico,Colón,cliente0320@nordco.es,David Navarro,Valencia,Tarjeta,Entregado
1007572,2025-12-09,Online,-,cliente0303@nordco.es,Lucía Díaz,Madrid,Tarjeta,Entregado
1007573,2025-12-09,Online,-,cliente0239@nordco.es,Jorge Sánchez,Barcelona,Tarjeta,Devuelto
1007574,2025-12-09,Fisico,Diagonal,cliente0039@nordco.es,Claudia Martín,Barcelona,Tarjeta,Entregado
1007575,2025-12-09,Fisico,Diagonal,cliente0266@nordco.es,Marta Romero,Barcelona,Tarjeta,Entregado
1007576,2025-12-09,Online,-,cliente0225@nordco.es,Jorge Díaz,Madrid,PayPal,Entregado
1007577,2025-12-09,Fisico,Colón,cliente0173@nordco.es,Sofía Sánchez,Valencia,Tarjeta,Entregado
1007578,2025-12-09,Online,-,cliente0087@nordco.es,Ana Díaz,Valencia,Tarjeta,Entregado
1007579,2025-12-10,Online,-,cliente0409@nordco.es,Claudia Romero,Valencia,Tarjeta,Entregado
1007580,2025-12-10,Online,-,cliente0272@nordco.es,Marta Martín,Barcelona,Bizum,Entregado
1007581,2025-12-10,Fisico,Triana,cliente0270@nordco.es,Nuria Hernández,Sevilla,PayPal,Entregado
1007582,2025-12-10,Online,-,cliente0301@nordco.es,Ana López,Málaga,Tarjeta,Entregado
1007583,2025-12-10,Online,-,cliente0321@nordco.es,Marta García,Alicante,Tarjeta,Entregado
1007584,2025-12-10,Fisico,Gran Via,cliente0257@nordco.es,Jorge Díaz,Madrid,PayPal,Entregado
1007585,2025-12-10,Online,-,cliente0298@nordco.es,Ana García,Málaga,PayPal,Entregado
1007586,2025-12-11,Online,-,cliente0152@nordco.es,Mario Navarro,Valencia,Bizum,Entregado
1007587,2025-12-11,Fisico,Colón,cliente0273@nordco.es,Claudia García,Valencia,PayPal,Entregado
1007588,2025-12-11,Fisico,Triana,cliente0103@nordco.es,Lucía García,Sevilla,Tarjeta,Devuelto
1007589,2025-12-11,Online,-,cliente0260@nordco.es,Sara López,Málaga,Tarjeta,Entregado
1007590,2025-12-11,Fisico,Gran Via,cliente0071@nordco.es,Elena Sánchez,Madrid,Tarjeta,Entregado
1007591,2025-12-11,Online,-,cliente0264@nordco.es,Lucía García,Alicante,Google Pay,Entregado
1007592,2025-12-11,Fisico,Gran Via,cliente0268@nordco.es,Jorge Romero,Madrid,Apple Pay,Entregado
1007593,2025-12-11,Fisico,Diagonal,cliente0316@nordco.es,Sofía Pérez,Barcelona,Tarjeta,Entregado
1007594,2025-12-11,Fisico,Sol,cliente0097@nordco.es,Jorge López,Madrid,Bizum,Entregado
1007595,2025-12-12,Online,-,cliente0412@nordco.es,Pablo Romero,Madrid,Apple Pay,Entregado
1007596,2025-12-12,Online,-,cliente0028@nordco.es,Sofía Sánchez,Barcelona,Google Pay,Entregado
1007597,2025-12-12,Online,-,cliente0257@nordco.es,Jorge Díaz,Málaga,Apple Pay,Entregado
1007598,2025-12-12,Fisico,Sol,cliente0192@nordco.es,Mario Ruiz,Madrid,Google Pay,Entregado
1007599,2025-12-12,Online,-,cliente0017@nordco.es,Bruno Ruiz,Zaragoza,Tarjeta,Cancelado
1007600,2025-12-12,Online,-,cliente0136@nordco.es,Nuria Hernández,Alicante,Tarjeta,Entregado
1007601,2025-12-12,Online,-,cliente0414@nordco.es,Nuria Navarro,Málaga,Bizum,Entregado
1007602,2025-12-12,Fisico,Triana,cliente0248@nordco.es,Bruno López,Sevilla,Apple Pay,Entregado
1007603,2025-12-12,Online,-,cliente0351@nordco.es,Bruno Díaz,Málaga,Tarjeta,Entregado
1007604,2025-12-12,Fisico,Gran Via,cliente0005@nordco.es,Ana López,Madrid,PayPal,Entregado
1007605,2025-12-12,Fisico,Colón,cliente0325@nordco.es,Lucía Pérez,Valencia,Tarjeta,Entregado
1007606,2025-12-13,Online,-,cliente0059@nordco.es,Sara Díaz,Zaragoza,Tarjeta,Entregado
1007607,2025-12-13,Fisico,Triana,cliente0090@nordco.es,Claudia Pérez,Sevilla,Google Pay,Entregado
1007608,2025-12-13,Fisico,Gran Via,cliente0375@nordco.es,Lucía Navarro,Madrid,Bizum,Entregado
1007609,2025-12-13,Online,-,cliente0443@nordco.es,Ana García,Bilbao,Tarjeta,Entregado
1007610,2025-12-13,Online,-,cliente0088@nordco.es,Sofía Hernández,Bilbao,Tarjeta,Entregado
1007611,2025-12-13,Fisico,Colón,cliente0280@nordco.es,Sara Ruiz,Valencia,Apple Pay,Entregado
1007612,2025-12-13,Fisico,Triana,cliente0263@nordco.es,Hugo Díaz,Sevilla,Bizum,Entregado
1007613,2025-12-13,Online,-,cliente0269@nordco.es,Sara García,Alicante,Tarjeta,Devuelto
1007614,2025-12-13,Fisico,Colón,cliente0018@nordco.es,Sara Martín,Valencia,Tarjeta,Entregado
1007615,2025-12-13,Fisico,Gran Via,cliente0237@nordco.es,Hugo García,Madrid,Google Pay,Entregado
1007616,2025-12-13,Online,-,cliente0335@nordco.es,Bruno García,Alicante,PayPal,Entregado
1007617,2025-12-13,Online,-,cliente0324@nordco.es,Bruno López,Alicante,Tarjeta,Entregado
1007618,2025-12-14,Online,-,cliente0185@nordco.es,Nuria Navarro,Zaragoza,PayPal,Cancelado
1007619,2025-12-14,Online,-,cliente0325@nordco.es,Lucía Pérez,Madrid,Apple Pay,Entregado
1007620,2025-12-14,Online,-,cliente0366@nordco.es,David López,Valencia,PayPal,Entregado
1007621,2025-12-14,Fisico,Sol,cliente0310@nordco.es,David Romero,Madrid,Tarjeta,Entregado
1007622,2025-12-14,Online,-,cliente0211@nordco.es,Nuria Ruiz,Alicante,Bizum,Entregado
1007623,2025-12-14,Online,-,cliente0247@nordco.es,Ana Sánchez,Málaga,PayPal,Entregado
1007624,2025-12-14,Fisico,Triana,cliente0129@nordco.es,Elena Pérez,Sevilla,PayPal,Entregado
1007625,2025-12-14,Online,-,cliente0279@nordco.es,Sofía Hernández,Alicante,Tarjeta,Cancelado
1007626,2025-12-15,Online,-,cliente0297@nordco.es,David Romero,Madrid,ContraReembolso,Entregado
1007627,2025-12-15,Fisico,Triana,cliente0320@nordco.es,David Navarro,Sevilla,Tarjeta,Entregado
1007628,2025-12-15,Online,-,cliente0057@nordco.es,Pablo López,Barcelona,PayPal,Entregado
1007629,2025-12-15,Fisico,Diagonal,cliente0234@nordco.es,Bruno Navarro,Barcelona,Tarjeta,Cancelado
1007630,2025-12-15,Fisico,Gran Via,cliente0399@nordco.es,Elena Ruiz,Madrid,Tarjeta,Entregado
1007631,2025-12-15,Fisico,Triana,cliente0038@nordco.es,Nuria Pérez,Sevilla,Tarjeta,Entregado
1007632,2025-12-15,Online,-,cliente0312@nordco.es,Sara Ruiz,Madrid,Tarjeta,Entregado
1007633,2025-12-16,Online,-,cliente0315@nordco.es,Hugo Pérez,Barcelona,Tarjeta,Entregado
1007634,2025-12-16,Online,-,cliente0303@nordco.es,Lucía Díaz,Zaragoza,Tarjeta,Entregado
1007635,2025-12-16,Online,-,cliente0003@nordco.es,Sofía Ruiz,Zaragoza,Tarjeta,Entregado
1007636,2025-12-16,Online,-,cliente0038@nordco.es,Nuria Pérez,Málaga,Tarjeta,Entregado
1007637,2025-12-16,Online,-,cliente0340@nordco.es,David López,Alicante,Bizum,Entregado
1007638,2025-12-16,Fisico,Sol,cliente0200@nordco.es,Marta García,Madrid,PayPal,Entregado
1007639,2025-12-16,Online,-,cliente0241@nordco.es,Mario López,Madrid,Google Pay,Entregado
1007640,2025-12-16,Online,-,cliente0197@nordco.es,Pablo Martín,Sevilla,Google Pay,Cancelado
1007641,2025-12-16,Fisico,Sol,cliente0116@nordco.es,David Martín,Madrid,Google Pay,Entregado
1007642,2025-12-16,Online,-,cliente0306@nordco.es,Jorge López,Málaga,Tarjeta,Entregado
1007643,2025-12-17,Fisico,Colón,cliente0049@nordco.es,Hugo Pérez,Valencia,Tarjeta,Entregado
1007644,2025-12-17,Fisico,Triana,cliente0120@nordco.es,David Pérez,Sevilla,Tarjeta,Entregado
1007645,2025-12-17,Online,-,cliente0175@nordco.es,Nuria Ruiz,Sevilla,Tarjeta,Entregado
1007646,2025-12-17,Online,-,cliente0267@nordco.es,Nuria Navarro,Barcelona,PayPal,Entregado
1007647,2025-12-17,Online,-,cliente0061@nordco.es,Claudia Sánchez,Alicante,Tarjeta,Entregado
1007648,2025-12-17,Online,-,cliente0133@nordco.es,Bruno Navarro,Sevilla,PayPal,Devuelto
1007649,2025-12-17,Fisico,Gran Via,cliente0031@nordco.es,Pablo Sánchez,Madrid,Bizum,Entregado
1007650,2025-12-17,Online,-,cliente0241@nordco.es,Mario López,Barcelona,PayPal,Entregado
1007651,2025-12-17,Online,-,cliente0241@nordco.es,Mario López,Málaga,Bizum,Cancelado
1007652,2025-12-17,Online,-,cliente0213@nordco.es,Hugo Romero,Madrid,PayPal,Entregado
1007653,2025-12-18,Fisico,Colón,cliente0129@nordco.es,Elena Pérez,Valencia,Bizum,Entregado
1007654,2025-12-18,Online,-,cliente0363@nordco.es,Lucía Sánchez,Madrid,ContraReembolso,Entregado
1007655,2025-12-18,Online,-,cliente0097@nordco.es,Jorge López,Madrid,Tarjeta,Cancelado
1007656,2025-12-18,Online,-,cliente0265@nordco.es,Sofía Navarro,Málaga,PayPal,Entregado
1007657,2025-12-18,Fisico,Diagonal,cliente0291@nordco.es,Jorge García,Barcelona,Tarjeta,Entregado
1007658,2025-12-19,Online,-,cliente0030@nordco.es,Bruno Pérez,Alicante,Google Pay,Entregado
1007659,2025-12-19,Online,-,cliente0106@nordco.es,Nuria Navarro,Málaga,PayPal,Entregado
1007660,2025-12-19,Fisico,Diagonal,cliente0139@nordco.es,Sara Pérez,Barcelona,Tarjeta,Entregado
1007661,2025-12-19,Online,-,cliente0384@nordco.es,Jorge Hernández,Madrid,Tarjeta,Entregado
1007662,2025-12-19,Online,-,cliente0217@nordco.es,Ana García,Sevilla,ContraReembolso,Entregado
1007663,2025-12-19,Online,-,cliente0345@nordco.es,David Hernández,Bilbao,Bizum,Entregado
1007664,2025-12-19,Online,-,cliente0017@nordco.es,Bruno Ruiz,Bilbao,PayPal,Entregado
1007665,2025-12-20,Fisico,Diagonal,cliente0271@nordco.es,Claudia Sánchez,Barcelona,Tarjeta,Entregado
1007666,2025-12-20,Online,-,cliente0146@nordco.es,Hugo Ruiz,Sevilla,PayPal,Entregado
1007667,2025-12-20,Online,-,cliente0449@nordco.es,Claudia Hernández,Sevilla,PayPal,Entregado
1007668,2025-12-20,Fisico,Triana,cliente0092@nordco.es,Jorge Sánchez,Sevilla,Tarjeta,Entregado
1007669,2025-12-20,Online,-,cliente0184@nordco.es,Claudia López,Madrid,Tarjeta,Entregado
1007670,2025-12-20,Online,-,cliente0180@nordco.es,Lucía Hernández,Zaragoza,PayPal,Entregado
1007671,2025-12-20,Fisico,Sol,cliente0431@nordco.es,Elena Ruiz,Madrid,PayPal,Entregado
1007672,2025-12-20,Fisico,Sol,cliente0034@nordco.es,Claudia Pérez,Madrid,Bizum,Entregado
